PRO_COM;NOME;a1_1;a1_2;a2;a3;a4;a5;a6;a7;b1_1;b1_2;b2_1;b2_2;b3;b4;b5;b6;b7;b8;b9;c1;c2;c3;c4;c5;c6;c7;d1;d2;d3;d4;d5;d6;d7;d8;e1;e2_1;e2_2;e3;e4;e5;e6;f1;f2;f3_1;f3_2;f4;f5;f6;f7;f8;g1;g2_1;g2_2;g3;g4;g5;g6;g7;g8;g9;h1;h2;h3;h4;h5;h6;h7;i1;i2;i3;i4;l1;l2;l3;l4;l5;m1_1;m1_2;m2_1;m2_2;m2_3;m3_1;m3_2;m3_3;m4;n1;n2;n3;n4;n5;n6;n7;n8;o1_1;o1_2;o2_1;o2_2;o3;o4
96077;Vigliano Biellese;-1,2;-0,6;-1,8;5,0;5,9;-16,8;4,6;-0,1;980,9;1969,7;3,4;0,01;7777,9;81,4;97,5;353,8;35,5;22,0;6,0;3,1;235,3;143,8;0,9;0,0;4,3;5;47,4;353,9;68,1;0;0,87;0,22;5,6;0,57;2,1;0;0;0;0;0;1;4,8;4;0;4;0,0;0,73;0,2;7,6;0,1;0,6;0,0;0,0;16,4;8,4;33,1;5,8;0,9;29,7;0,7;0,2;1,7;11,0;0,1;3,6;99,8;34,6;4,0;9214,3;2,1;2130,2;0,1804;82,4;48,7;55,8;1,33;0,041;0,00;0,6;4;0;5,3;281;5;0;416,8;76,3;448,2;10,3;63,8;52,9;11,2;11,9;5,500;12,6;0;0;0;0
96078;Villa del Bosco;-0,2;-5,3;-17,6;6,0;-8,1;-11,9;2,4;0,4;73,6;571,6;16,8;0,02;4788,4;73,2;93,8;881,0;54,1;4,2;0,5;27,5;261,9;126,7;0;0,0;12,2;0;42,1;466,7;62,1;0;0,81;0,15;8;-0,37;73,6;0;0;0;0;0;0;0,0;3;0;3;0,0;-0,35;0,0;6,4;0,0;1,7;0,0;0,0;6,1;6,9;0,0;8,6;0,7;20,9;0,0;0,8;2,8;31,4;0,0;0,0;99,6;32,9;1,1;9781,3; #DIV/0!;2160,7;0,1867; #DIV/0!; #DIV/0!; #DIV/0!;1,86;0,039;0,00;0,0;0;0;0,0;0;0;0;784,6;36,3;456,8;12,7;53,4;42,1;0,8;7,1;5,932;29,2;0;0;0;0
96079;Villanova Biellese;0,1;-4,6;5,7;8,6;0,6;-7,9;2,3;0,2;22,9;1078,7;54,7;0,29;6401,1;55,8;39,1;784,1;48,8;18,0;17,6;5,6;160;140,7;4,4;0,0;6,7;0;52,7;194,1;69,3;0;0,87;0,41;4,7;0,36;138,5;0;0;0;0;0;0;48,5;3;0;3;0,0;-0,19;0,0;5,8;0,0;2,1;0,0;0,0;25,0;6,5;14,3;13,3;2,3;47,5;0,0;1,2;5,7;10,4;0,0;5,8;99,1;24,7;2,6;9484,2; #DIV/0!;3929,8;0,1503; #DIV/0!; #DIV/0!; #DIV/0!;1,58;0,039;0,00;0,0;0;0;0,0;0;0;0;2176,9;95,6;503,2;24,0;56,7;29,3;0,4;13,1;1,667;8,3;0;0;0;0
96080;Viverone;-0,2;2,7;-4,3;7,8;-5,7;-24,0;1,7;0,0;159,4;1120,3;22,0;0,08;7638,8;69,8;74,3;679,9;43,1;13,2;1,3;10,6;236,3;176,0;1,6;0,0;5,7;3;47,4;355,3;62,7;0;0,77;0,24;8,4;-0,02;1254,6;0;0;0;0;0;0;0,0;3;0;3;28,1;1,05;0,7;8,8;0,7;0,4;0,0;0,0;13,0;7,6;10,0;14,8;2,0;33,2;0,0;0,1;2,2;21,4;0,0;0,0;99,5;32,7;9,0;8332,4;4,6;1520,7;0,2174;80,2;45,0;95,4;1,28;0,039;0,00;0,0;0;0;0,0;0;0;0;804,1;68,2;597,6;14,1;72,7;34,5;2,0;8,5;8,424;11,2;0;0;0;0
96081;Zimone;-0,7;2,6;4,2;8,5;-12,2;-12,0;1,0;-0,1;94,8;789,5;0,2;0,00;5564,7;73,5;98,4;782,3;48,4;5,6;1,2;12,1;201,8;166,0;0;0,0;4,2;0;49,6;391,3;64,7;0;0,79;0,10;7,8;-0,36;36,4;0;0;0;0;0;0;100,0;3;0;3;0,0;0,07;0,0;5,5;2,4;2,9;0,0;0,0;8,6;6,6;21,4;0,0;0,0;29,2;0,0;1,1;4,5;27,2;0,0;8,1;97,8;32,0;3,8;9273,7;2,9;1561,8;0,1438;70,6;32,7; #N/D;1,45;0,040;0,00;0,2;1;0;0,0;0;0;0;884,9;60,0;348,1;13,0;58,8;27,9;2,4;9,1;8,772;12,5;0;0;0;0
96082;Zubiena;-0,8;5,5;-12,5;12,5;1,2;-15,6;0,8;-0,1;68,5;1221,3;33,8;0,18;4985,5;82,5;57,8;923,1;46,7;4,3;1,2;4,3;191,6;182,5;1,4;0,0;3,3;2;49,6;406,8;61,6;0;0,76;0,09;4,8;-0,59;17,0;0;1;0;0;0;0;45,7;4;0;4;0,0;0,19;0,8;6,3;0,0;0,4;0,0;0,0;15,3;6,4;28,6;6,1;1,0;30,3;0,3;0,2;10,2;28,3;0,0;3,4;99,6;33,0;2,2;9574,9;1,3;1693,8;0,1732;95,0; #N/D;51,4;1,30;0,041;0,00;0,0;0;0;1,1;5;0;0;747,4;68,3;418,6;5,8;58,8;32,7;1,5;9,4;9,630;12,0;0;0;0;0
96083;Zumaglia;-1,5;6,9;3,1;6,2;1,6;-26,4;4,3;0,1;267,4;1114,9;21,3;0,00;6866,7;86,0;57,7;849,6;44,3;11,2;0,9;7,9;153,6;155,1;0;0,0;5,9;1;51;381,4;66,2;0;0,80;0,09;4,7;-0,43;27,8;0;0;0;0;0;0;28,9;4;0;4;0,0;-0,19;0,0;4,8;0,0;1,2;0,0;0,0;11,9;7,9;27,6;6,7;0,4;28,2;0,0;0,4;9,5;23,2;0,0;13,8;99,8;29,0;2,5;9514,7;1,1;2182,6;0,1815;72,9;40,9; #N/D;1,28;0,042;0,00;1,4;11;0;1,3;9;0;0;315,8;66,3;267,7;5,7;50,1;43,9;5,0;10,0;6,061;10,5;0;0;0;0
96084;Mosso;-1,7;-7,3;0,1;5,9;-2,9;-12,0;3,0;-0,3;92,1;1943,1;26,2;0,04;8075,4;76,9;90,2;1049,1;40,8;12,2;0,3;0,6;220,9;162,5;0,7;0,0;5,9;4;45,2;323,9;66,9;0;0,86;0,17;5,1;-0,37;13,2;0;0;0;0;0;0;29,0;2;0;2;0,0;-0,17;0,6;5,6;0,0;0,0;0,0;0,0;12,8;6,8;27,9;4,5;0,7;32,8;0,0;0,0;5,5;25,2;0,0;0,4;99,3;36,7;8,3;8440,7;4,7;2552,2;0,1580;75,1;56,4;56,6;1,35;0,044;0,00;3,2;14;2;1,3;0;2;0;522,6;77,9;191,1;14,5;38,5;48,5;0,3;11,6;2,874;5,9;0;0;0;0
97001;Abbadia Lariana;-0,6;4,1;3,7;5,9;7,7;-22,7;3,4;0,1;158,5;2346,6;3,4;0,03;7348,1;67,0;70,7;489,2;29,4;20,4;5,2;3,3;131,4;136,5;1,3;0,0;6,2;2;52,9;296,6;68,1;0;0,84;0,15;5,6;-0,05;126,3;0;1;0;0;0;0;1,0;4;0;4;0,0;-0,24;0,3;13,0;0,3;0,2;0,0;0,0;9,2;6,9;22,6;5,3;1,0;29,9;0,3;0,1;8,1;27,0;0,0;0,4;99,6;33,0;5,2;9003,8;3,0;2660,7;0,1940;84,8;39,0;138,3;1,43;0,048;0,00;20,7;19;4;22,4;70;2;0;344,8;60,9;492,6;12,7;65,9;56,4;1,8;11,5;7,483;17,3;0;0;0;0
97002;Airuno;-0,8;7,6;-0,8;7,9;0,7;-25,1;2,2;0,1;513,1;1878,5;0,9;0,01;7701,4;64,9;92,3;344,0;28,2;18,8;10,1;12,1;128;114,5;0,6;0,0;10,5;3;51,2;216,2;67,1;0;0,86;0,14;5;-0,16;16,0;0;0;0;0;0;0;0,0;3;1;3;0,0;-0,24;0,3;17,7;0,3;3,6;0,0;0,0;15,5;6,1;21,0;9,1;0,5;25,8;0,0;1,5;1,8;12,9;0,1;0,2;99,4;29,9;13,2;7611,6;2,4;2880,7;0,1720;88,5;25,6;81,9;1,56;#N/D;0,00;1,7;77;2;9,4;43;4;0;309,1;64,3;479,0;15,0;68,9;69,5;3,0;13,2;5,583;11,2;0;0;0;0
97003;Annone di Brianza;0,2;12,6;0,2;2,2;1,6;-19,7;3,6;0,1;355,5;2189,7;2,1;0,01;6616,1;71,7;94,3;360,9;29,3;13,4;12,3;11,9;116,4;109,7;0,5;0,0;8,6;2;51,9;298,5;70,3;0;0,87;0,16;3,7;0,65;0,0;0;0;0;0;0;0;0,0;4;0;4;0,0;-0,09;0,4;11,6;0,4;1,3;0,0;0,0;5,6;5,9;21,4;3,9;0,8;22,8;0,0;0,6;1,1;10,3;0,0;0,9;99,5;26,5;5,7;8912,7;1,2;4959,1;0,1898;88,5;31,3;135,5;1,41;0,052;0,00;0,0;0;0;0,0;0;0;0;393,9;94,7;508,2;14,1;95,4;56,6;3,7;14,8;2,605;10,8;0;0;0;0
97004;Ballabio;0,5;27,7;0,7;1,9;-6,2;-22,0;2,5;-0,1;180,9;1893,5;2,1;0,01;8054,8;74,0;98,5;402,9;20,6;18,8;9,8;12,9;79,7;123,9;1,2;0,0;10,2;2;58,4;248,2;70,8;0;0,86;0,17;6,3;-0,21;58,9;0;0;0;0;0;0;0,4;4;0;4;0,0;-0,12;0,2;13,2;0,2;1,2;0,0;0,0;11,1;6,0;22,1;8,5;0,8;33,6;0,0;0,5;3,4;37,8;0,1;0,0;99,2;30,3;7,7;8542,5;3,0;2021,4;0,1830;105,5;35,2;163,4;1,42;0,052;0,00;32,6;377;15;0,6;122;4;0;310,5;41,3;465,3;11,3;76,9;60,7;1,8;12,9;8,141;17,8;0;0;0;0
97005;Barzago;-1,0;7,3;-2,8;5,1;10,5;-29,0;1,3;0,2;881,4;2583,5;1,0;0,01;6779,1;71,7;81,4;392,5;26,7;14,8;3,4;2,1;118,9;123,1;0,1;0,0;8,5;1;52,2;218,3;68,4;0;0,89;0,23;4,2;0,75;38,2;0;0;0;0;0;0;0,0;4;0;3;0,0;0,02;0,4;10,0;0,4;2,0;0,0;0,0;17,1;4,4;14,7;8,1;0,6;27,0;0,0;0,8;2,0;18,8;0,2;0,2;100,0;29,9;7,9;8509,0;2,1;3445,0;0,1840;85,2;38,8;251,8;1,60;0,053;0,00;0,0;0;0;3,1;7;1;0;404,5;83,3;489,5;10,8;86,6;65,8;5,6;14,2;5,556;15,3;0;0;0;0
97006;Barzanò;-0,2;6,6;0,3;4,2;3,0;-28,0;0,8;0,0;1142,5;2211,4;1,0;0,01;7583,0;77,4;93,2;372,1;33,3;21,4;9,4;6,4;139,9;119,8;0,5;0,0;6,7;3;51,6;259,6;70,6;0;0,88;0,21;5,7;0,49;65,2;0;0;0;0;0;0;0,0;3;0;3;0,0;0,70;0,2;9,8;0,2;0,3;0,0;0,0;10,3;5,0;19,6;5,0;0,9;22,9;0,3;0,1;3,6;8,1;0,0;1,4;99,8;27,8;6,2;8803,4;1,9;1786,0;0,2161;82,4;42,9;112,4;1,61;0,054;0,00;0,0;3;0;0,0;0;0;0;256,9;93,2;451,2;10,6;87,9;61,1;11,6;15,1;8,167;17,3;0;0;0;0
97007;Barzio;-0,1;-0,5;-4,8;1,5;4,0;-8,3;1,3;-0,1;58,6;1591,2;0,2;0,00;8477,4;58,2;92,6;496,6;24,7;49,6;12,8;3,9;204,3;137,6;0,3;0,0;8,1;0;47,6;334,6;63,1;0;0,79;0,26;5,3;0,42;111,0;0;1;0;0;0;0;0,0;3;0;3;0,0;1,24;0,8;11,9;0,8;2,1;0,0;0,0;12,9;6,1;21,4;9,3;1,7;39,9;0,0;0,6;0,0;79,7;0,3;1,1;99,2;30,1;4,8;9076,7;1,9;1477,6;0,2316;81,2;31,3;46,1;1,56;0,052;0,00;0,5;0;0;0,4;0;2;0;787,8;84,3;690,7;21,2;120,4;39,6;0,3;14,4;5,277;11,8;0;0;0;0
97008;Bellano;-0,4;-0,9;-1,5;8,9;-2,7;-14,7;-0,9;0,0;280,6;2654,0;6,6;0,03;7708,9;57,5;96,5;461,3;28,7;35,1;10,2;2,9;224,5;135,4;1,2;0,0;6,6;3;47,1;272,7;65,5;0;0,85;0,29;6,1;-0,09;59,5;0;0;0;0;0;0;0,0;3;1;3;12,3;-0,04;0,3;17,8;0,0;0,3;0,0;0,0;20,4;4,6;18,3;8,0;0,8;33,7;0,0;0,1;5,5;30,8;0,0;3,8;99,6;27,5;3,6;9305,8;2,3;1263,0;0,2011;91,0;47,8;135,4;1,46;0,041;0,00;5,7;318;9;51,9;216;5;0;293,9;61,5;463,1;19,3;83,1;61,3;1,4;12,8;9,770;19,4;0;0;0;0
97009;Bosisio Parini;-0,4;11,1;-5,1;1,0;10,1;-18,8;1,2;0,1;802,1;2874,8;6,4;0,02;7988,2;74,3;60,5;423,0;28,7;14,8;8,2;10,7;105,4;120,2;0,5;0,0;9,6;6;55,3;257,9;68,2;0;0,86;0,23;5,9;0,67;30,5;0;0;0;0;0;0;0,0;4;0;4;32,0;-0,04;0,3;9,9;0,3;1,0;0,0;0,0;13,5;4,5;18,0;11,4;0,8;27,9;0,7;0,4;1,8;18,8;0,0;0,2;99,6;30,3;5,3;8977,2;1,1;4582,3;0,1897;99,9;33,0;79,8;1,48;0,050;0,00;0,0;0;0;20,0;49;1;0;342,9;81,2;413,1;12,2;149,9;55,7;3,9;17,2;2,983;13,1;0;0;0;0
97010;Brivio;-0,6;10,6;-5,3;7,0;13,7;-25,2;0,6;0,1;557,5;1569,0;1,2;0,01;7661,4;68,2;96,2;345,7;30,0;10,6;22,7;14,5;124,7;122,3;0,6;0,0;8,1;3;52,6;232,6;68,1;0;0,87;0,22;6,9;0,51;0,0;0;0;0;0;0;0;0,0;3;0;3;0,0;-0,19;0,2;11,4;0,2;1,5;0,0;0,0;16,4;5,2;17,6;8,3;0,5;23,3;0,0;0,6;0,0;20,6;0,1;0,9;99,8;23,2;9,5;8224,9;2,4;4204,3;0,1920;87,8;20,5;71,6;1,45;0,065;0,00;0,6;16;0;42,8;73;15;0;351,6;85,8;422,1;11,2;98,0;60,7;3,0;15,1;5,023;13,4;0;0;0;0
97011;Bulciago;-1,0;6,3;-0,2;3,4;0,1;-28,0;1,2;0,1;874,2;2574,5;3,5;0,03;5878,1;70,6;89,0;340,7;25,1;19,8;8,4;6,7;115,8;116,3;0,7;0,0;10;1;51;204,5;68,2;0;0,88;0,19;3,9;0,50;17,5;0;0;0;0;0;0;23,5;4;0;3;0,0;-0,08;0,3;11,0;0,3;3,4;0,0;0,0;21,8;5,0;20,8;11,2;0,7;25,6;0,0;1,3;8,7;9,4;0,0;2,4;99,9;30,7;12,2;7794,7;2,7;5047,1;0,1774;90,9;65,6;154,0;1,56;#N/D;0,00;0,0;0;0;0,0;0;0;2;370,6;81,6;380,4;10,7;78,1;66,2;7,1;16,1;5,565;12,6;0;0;0;0
97012;Calco;0,6;18,5;-4,7;-1,1;13,6;-25,2;3,6;-0,4;897,8;2324,0;12,0;0,05;8199,2;69,8;68,2;338,2;31,4;18,1;21,2;24,3;105,4;118,5;1,3;0,0;8;2;56,3;269,4;70,4;0;0,87;0,13;6,5;0,20;33,0;0;0;0;0;0;0;0,0;3;0;3;0,0;-0,02;0,2;14,9;0,2;0,5;0,0;0,0;12,1;6,7;23,5;6,9;1,2;24,1;0,0;0,2;2,4;17,2;0,0;0,8;99,8;22,3;9,8;8161,8;3,5;1872,2;0,2079;104,2;25,8;72,6;1,38;0,067;0,00;0,0;0;0;6,8;6;1;0;253,9;77,8;448,9;9,4;87,3;61,1;8,5;15,9;7,635;16,9;0;0;0;0
97013;Calolziocorte;-0,4;-1,4;-2,1;3,6;5,6;-13,2;4,3;0,1;1438,5;3115,8;0,6;0,00;7186,6;65,0;90,1;284,1;25,5;23,1;6,8;1,3;160,5;124,1;0,9;0,0;6,6;16;48,1;224,5;68,3;0;0,89;0,28;4,5;0,12;3,5;0;1;0;0;0;0;0,8;4;1;4;0,0;0,01;0,3;14,5;0,1;1,6;0,0;0,8;18,1;7,7;23,7;6,8;1,1;25,3;0,0;0,7;4,7;12,2;0,0;1,1;99,7;33,3;8,6;8389,8;2,2;3143,5;0,1798;89,7;32,9;72,4;1,51;0,063;0,00;2,4;31;1;6,9;73;4;0;211,5;63,7;376,0;19,1;85,6;57,6;8,8;13,1;7,297;16,3;0;0;0;0
97014;Carenno;-0,9;7,5;0,0;6,6;2,0;-27,1;2,2;0,2;134,4;2082,1;1,8;0,02;7732,0;67,1;71,9;390,3;24,0;21,9;2,7;4,0;130,4;136,5;0,7;0,0;8,3;2;47,4;249,5;62,1;0;0,80;0,11;3,1;-0,52;118,6;0;0;0;0;0;0;1,2;3;0;3;0,0;-0,23;0,7;13,7;0,7;3,0;0,0;0,0;15,4;6,5;30,0;6,9;1,2;33,6;0,0;1,2;5,3;57,9;0,0;0,4;99,4;38,2;6,1;8827,2;2,3;2113,1;0,1736;99,5;19,0;160,6;1,74;0,064;0,00;1,7;2;0;0,0;0;0;0;392,5;61,5;387,7;16,6;78,9;62,9;1,2;12,2;8,696;10,9;0;0;0;0
97015;Casargo;-1,0;-1,0;0,0;8,3;-0,2;-22,2;0,2;0,0;37,9;1325,2;2,5;0,01;8813,3;65,9;49,0;618,5;27,9;23,1;4,4;3,3;228,9;154,1;2,8;0,0;5,2;1;46,5;307,1;64,1;0;0,81;0,29;4,8;-0,09;81,6;0;0;0;0;0;0;0,0;2;0;2;0,0;-0,21;1,2;9,0;0,0;0,0;0,0;0,0;21,7;5,7;18,5;13,7;1,7;45,9;0,0;0,0;2,7;78,9;0,0;1,8;99,1;33,1;3,1;9400,7;3,1;1857,6;0,1737;119,5;55,4;78,9;1,45;0,044;0,00;1,7;25;1;0,2;18;0;0;896,9;35,6;752,0;16,9;102,4;37,7;0,9;9,5;7,104;9,8;0;0;0;0
97016;Casatenovo;0,4;8,7;-1,3;3,1;2,5;-23,0;1,9;-0,1;835,7;2512,4;2,7;0,00;9028,7;76,8;40,6;343,6;33,1;19,0;10,4;6,2;141,7;137,3;0,2;0,0;6,6;9;50,5;282,5;69,3;0;0,87;0,18;5;0,10;0,9;0;0;0;0;0;0;0,0;4;0;3;4,7;0,10;0,2;10,8;0,1;0,6;0,0;0,0;8,7;5,5;22,5;5,7;0,8;22,4;0,0;0,3;1,1;5,0;0,1;0,0;99,8;29,1;5,8;8885,3;2,0;1724,6;0,1985;86,6;34,3;116,5;1,44;0,056;0,00;0,3;0;0;0,1;2;0;0;257,5;90,4;432,6;7,8;88,0;60,9;7,3;15,3;10,765;21,3;0;0;0;0
97017;Cassago Brianza;0,0;6,7;-3,3;5,2;2,3;-28,2;2,3;-0,1;1026,4;1906,8;2,2;0,01;7583,4;74,1;79,2;361,1;27,9;14,1;15,5;6,4;117,1;124,3;0,4;0,0;8,2;4;52,6;214,5;68,3;0;0,89;0,17;5,1;0,01;22,8;0;0;0;0;0;0;0,0;3;1;3;0,0;0,04;0,2;8,9;0,2;1,5;0,0;0,0;12,9;5,5;17,9;7,5;1,0;22,8;0,0;0,6;2,4;8,0;0,1;0,0;99,8;28,4;8,0;8498,4;2,2;2908,5;0,1683;98,6;46,7;120,4;1,46;#N/D;0,00;0,0;0;0;0,0;0;0;0;295,1;94,9;379,8;12,4;68,4;65,8;12,1;13,7;6,163;14,2;0;0;0;0
97018;Cassina Valsassina;0,1;3,7;1,6;3,2;0,4;-21,2;5,5;0,0;175,2;1661,7;4,0;0,01;8825,8;64,1;100,0;263,0;26,6;3,5;13,4;4,4;193,2;157,8;0;0,0;7;1;51,3;326,7;64,9;0;0,78;0,17;5,7;-0,42;121,3;0;0;0;0;0;0;0,0;3;0;3;0,0;0,14;0,0;13,4;0,0;1,1;0,0;0,0;9,3;8,3;20,0;1,8;0,0;28,9;0,0;0,4;2,0;79,9;0,0;0,0;99,4;28,7;3,8;9256,0;0,0;1536,1;0,2008;73,6;99,1;25,7;1,67;0,055;0,00;2,2;0;0;0,0;0;0;0;585,1;82,9;431,6;15,6;94,8;43,9;0,7;10,7;9,890;12,2;0;0;0;0
97019;Castello di Brianza;1,0;13,2;-3,6;0,7;7,2;-28,3;1,7;0,0;556,2;1972,0;10,9;0,05;7629,5;75,3;38,7;446,8;27,0;16,8;18,6;7,4;92,7;119,4;0,3;0,0;6,8;1;55,6;216,7;69,7;0;0,87;0,15;4,5;0,08;3,5;0;0;0;0;0;0;0,0;3;0;3;0,0;0,01;0,4;9,2;0,4;0,5;0,0;0,0;11,4;4,1;15,8;7,2;0,6;24,4;0,0;0,2;2,9;19,0;0,0;1,5;99,7;23,6;6,7;8730,3;1,5;3081,4;0,1904;101,4;30,6;76,1;1,42;#N/D;0,00;0,0;0;0;0,2;0;0;0;330,9;82,5;379,0;8,3;73,9;60,4;2,8;13,4;2,872;9,1;0;0;0;0
97020;Cernusco Lombardone;0,0;7,5;-0,1;3,3;6,6;-24,9;3,2;0,0;1226,6;3458,1;1,6;0,01;7502,0;62,2;96,0;304,8;29,8;22,6;13,0;8,7;156,5;129,9;1;0,0;6,4;3;48,4;285,1;69,3;0;0,87;0,14;6,3;1,21;8,4;0;0;0;0;0;0;0,0;3;1;3;0,0;0,63;0,3;17,4;0,0;1,1;0,0;0,0;11,4;7,0;21,2;7,0;1,1;28,1;0,3;0,4;2,7;13,1;0,1;0,2;99,7;26,4;12,2;7758,4;2,2;3000,4;0,2152;72,9;50,5;92,8;1,43;#N/D;0,00;0,0;0;0;0,2;0;0;0;320,4;84,6;461,1;13,9;103,9;62,7;4,5;14,4;6,238;20,6;0;0;0;0
97021;Cesana Brianza;0,2;3,2;-3,5;6,5;3,8;-21,0;1,9;0,0;728,5;2739,0;5,4;0,05;7191,4;72,5;91,0;253,6;34,6;19,3;2,4;2,9;131,1;123,7;0,6;0,0;6,3;0;50,7;169,5;68,2;0;0,90;0,28;4,7;0,76;0,0;0;0;0;0;0;0;0,0;4;0;4;0,0;-0,15;0,4;13,1;0,4;0,6;0,0;0,0;14,0;4,1;14,3;3,6;0,3;22,0;0,0;0,2;2,2;5,0;0,0;0,0;99,8;30,8;2,9;9440,0;1,2;3510,0;0,1914;95,7;115,0;94,6;1,70;0,049;0,00;0,0;0;0;11,5;0;0;1;465,8;91,0;443,4;12,3;102,9;53,6;5,1;17,2;4,228;12,0;0;0;0;0
97022;Civate;-0,8;4,7;-1,4;5,7;3,8;-21,2;4,4;0,2;412,8;1853,5;0,4;0,00;7104,3;73,8;91,7;295,1;25,6;10,7;12,6;5,8;137,9;116,0;0,5;0,0;6;2;51;219,9;68,6;0;0,89;0,17;5,2;0,64;155,4;0;0;0;0;0;0;0,0;4;0;4;0,0;-0,15;0,2;9,6;0,2;1,3;0,0;0,0;16,2;7,7;28,3;3,8;0,6;26,2;0,0;0,5;2,9;9,2;0,1;4,3;99,7;28,1;7,4;8602,5;2,8;3387,9;0,1736;95,1;20,9;92,1;1,50;0,050;0,00;8,2;138;2;6,1;1028;45;1;334,9;65,9;484,7;13,7;91,4;40,6;4,5;15,6;3,275;12,9;0;0;0;0
97023;Colico;0,4;12,4;-6,0;2,4;15,3;-14,0;1,5;0,0;241,2;1331,6;1,0;0,01;7710,8;64,7;47,0;490,4;30,0;13,4;22,7;22,2;140;130,9;0,9;0,0;7,9;8;52,3;231,3;62,2;0;0,79;0,39;7,8;0,40;68,7;0;0;0;0;0;0;0,0;4;1;3;0,0;0,67;0,3;11,2;0,1;1,0;0,0;0,7;18,4;5,9;16,6;5,6;0,9;31,0;0,7;0,4;3,9;38,7;0,0;0,1;99,1;25,1;7,0;8671,2;2,9;1874,4;0,2068;87,4;38,4;94,4;1,39;0,043;0,00;23,2;891;38;41,0;970;42;0;494,7;80,4;547,9;17,3;76,9;56,2;4,3;12,0;7,528;15,5;0;0;0;0
97024;Colle Brianza;-0,6;19,2;1,7;8,9;6,1;-21,2;1,1;0,1;130,8;1546,1;8,2;0,04;7394,0;77,1;68,0;567,9;32,9;11,4;11,2;14,5;100,4;129,7;1,7;0,0;8,6;1;55,6;213,7;67,3;0;0,85;0,14;4,4;-0,35;0,0;0;0;0;0;0;0;0,0;3;0;3;0,0;-0,26;0,6;8,9;0,6;1,4;0,0;0,0;14,3;4,5;11,8;8,6;0,4;31,9;0,3;0,6;10,3;27,5;0,0;0,2;99,2;27,7;5,2;8989,3;3,4;1758,8;0,1873;107,0;20,9;69,7;1,47;0,057;0,00;1,1;3;0;0,2;11;0;0;438,2;37,5;364,9;7,3;73,4;62,9;1,7;15,6;6,691;13,3;0;0;0;0
97025;Cortenova;-1,6;2,0;-3,5;5,7;0,1;-20,1;1,0;0,1;161,5;2149,5;2,1;0,02;7949,9;63,6;65,5;558,9;29,8;6,8;4,2;1,4;141,6;130,6;1,1;0,0;6,6;1;51,7;240;72,2;0;0,88;0,42;4,6;1,10;834,0;0;0;0;0;0;0;0,0;3;0;2;0,0;-0,29;0,8;11,7;0,8;0,9;0,0;0,0;14,0;3,6;16,3;5,6;0,8;30,1;0,0;0,4;3,7;43,2;0,2;1,1;99,3;31,2;5,8;8895,8;2,9;6790,9;0,2170;87,6;30,0;81,3;1,64;0,045;0,00;27,3;225;9;4,3;127;8;0;668,5;76,4;469,3;16,4;74,9;35,2;0,4;12,2;3,149;7,0;0;0;0;0
97026;Costa Masnaga;0,1;4,8;-2,1;2,6;8,0;-21,1;2,6;0,2;926,8;2201,2;6,5;0,04;6970,3;69,2;83,3;377,4;28,1;14,0;14,8;7,9;137,4;109,7;1;0,0;9,2;4;52,3;195,4;69,4;0;0,89;0,29;4;0,99;10,7;0;0;0;0;0;0;0,0;3;1;3;18,7;-0,12;0,2;10,8;0,2;1,0;0,0;0,0;19,3;6,6;24,8;5,3;1,1;25,5;0,0;0,4;4,2;17,1;0,1;1,0;99,7;26,2;8,1;8470,9;2,7;3419,5;0,1788;91,2;35,5;84,1;1,41;#N/D;0,00;0,0;0;0;1,4;9;0;0;379,2;91,4;432,0;13,1;82,1;59,6;11,9;13,8;4,875;15,9;0;0;0;0
97027;Crandola Valsassina;-1,2;3,3;-2,2;5,7;1,4;-22,8;1,2;-0,2;21,8;1487,7;7,7;0,00;8543,1;62,6;57,7;751,6;20,5;0,0;11,6;7,7;210,3;115,9;1,4;0,0;6,8;0;47,5;230;65,6;0;0,87;0,15;4,4;-0,44;370,4;0;0;0;0;0;0;0,0;2;0;2;0,0;-0,12;0,0;13,7;0,0;0,0;0,0;0,0;13,3;5,7;30,0;4,7;0,0;41,0;0,0;0,0;3,8;59,6;0,0;0,6;99,2;27,4;2,9;9427,1;5,0;4711,1;0,1369;62,1;36,2; #N/D;1,45;0,046;0,00;6,4;0;0;0,2;0;0;0;891,7;77,2;412,6;12,2;73,8;48,6;0,6;9,3;3,030;7,7;0;0;0;0
97028;Cremella;-0,6;14,2;-5,0;4,8;1,6;-28,5;4,3;0,1;646,5;2055,5;3,9;0,03;8508,4;78,2;79,3;483,5;33,2;15,1;12,4;13,6;106;113,0;0,6;0,0;7,8;1;52,6;196,6;67;0;0,88;0,10;5,4;-0,02;39,2;0;0;0;0;0;0;0,0;3;0;3;0,0;0,00;0,6;9,1;0,6;2,0;0,0;0,0;11,5;6,8;15,1;4,4;1,0;29,7;0,0;1,0;1,3;13,2;0,3;0,0;99,7;27,1;7,0;8658,7;2,3;2150,9;0,1831;82,2;53,7;90,8;1,47;0,053;0,00;0,0;0;0;0,0;0;0;0;293,1;84,4;392,9;9,0;98,6;65,0;7,4;15,2;9,501;17,0;0;0;0;0
